()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
M950A(0);K2(0)<Speaker>K2</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>Over here!</color>
M950A(0);AEK999(0)<Speaker>AEK-999</Speaker><通讯框>||:<color=#00CCFF>Make it quick, we can't keep this up for long!</color>
M950A(0)<Speaker>M950A</Speaker>||:Got it!
Thunder50(0)<Speaker></Speaker>||<黑点1><SE1>Select</SE1>:Thunder uses this opportunity to reload.
M950A(0)<Speaker>M950A</Speaker>||<黑点2>:Where's TMP?
AEK999(0)<Speaker>AEK-999</Speaker>||:Sprawled over there.
()<Speaker>TMP</Speaker>||:Electronic invasion... The stress...is getting out of hand...
K2(0)<Speaker>K2</Speaker>||:Just hang on for a bit. The Commander's train is already stationed at the entrance of the wall.
M950A(0)<Speaker>M950A</Speaker>||:Do we have enough ammo?
AEK999(0)<Speaker>AEK-999</Speaker>||:Don't worry about that. We'll have enough to last us till the next show. After all, we're gonna get wiped out in just a few minutes.
M950A(0)<Speaker>M950A</Speaker>||:In any case, let's get back into formation and buy the Commander some time!
M950A(0)<Speaker>M950A</Speaker>||:Thunder, why are you crying...?
Thunder50(0)<Speaker></Speaker>||:Thunder points into the distance.
M950A(0)<Speaker></Speaker>;Thunder50(0)||<黑屏1>:M950A directs her gaze to what Thunder is pointing at.
()<Speaker>M950A</Speaker>||<BIN>9</BIN><黑屏2>:What...
()<Speaker></Speaker>||<黑屏1><SE1>Explode</SE1><BGM>BGM_Empty</BGM>:BOOM—
()<Speaker></Speaker>||<黑屏2><BIN>226</BIN>:A projectile from the Coastal Defense Artillery hits its mark and Griffin's train is blown apart.
()<Speaker>M950A</Speaker>||:C-Commander...!
()<Speaker>AEK-999</Speaker>||:I'm not mistaken, am I? That's—
()<Speaker>TMP</Speaker>||:Our train.
()<Speaker>Thunder</Speaker>||<黑屏1>:Any luck getting in touch with the Command Center?
()<Speaker>K2</Speaker>||<黑屏2><BIN>9</BIN><黑屏1>:No... I can't get through...
()<Speaker>M950A</Speaker>||<黑屏2><BIN>99</BIN>:Oh...
()<Speaker></Speaker>||:M950A slumps onto the ground.
Thunder50(0)<Speaker>Thunder</Speaker>||:...
Thunder50(0)<Speaker></Speaker>||:Thunder lowers her head. Her bangs cast a dark shadow over her eyes.
TMP(0)<Speaker>TMP</Speaker>||:(Sobs)
AEK999(0)<Speaker>AEK-999</Speaker>||:What the hell...so it's all over...
()<Speaker></Speaker>||:Clap, clap. +K2 slaps herself on the cheeks.
K2(0)<Speaker>K2</Speaker>||:The Commander won't be defeated so easily!
()<Speaker>M950A</Speaker>||:B-But...
NPC-Soldier(0)<Speaker>Assault Team Leader</Speaker>||:We found them! Fire at will!
()<Speaker></Speaker>||:Two Military Typhons aim at Squad ATK's location.
K2(0)<Speaker>K2</Speaker>||<BGM>BGM_War</BGM>:Pull yourselves together! +AEK and TMP, stay with me and keep the Military busy here. +950 and Thunder, go and rescue the Commander.
Thunder50(0)<Speaker>Thunder</Speaker>||:... +...Got it. Let's go, 950.
M950A(0)<Speaker>M950A</Speaker>||:Leader, are you sure we can handle such an important task on our own...?
AEK999(0)<Speaker>AEK-999</Speaker>||:Sheesh, where's your usual fire? +Perk up and—
()<Speaker>K2&AEK999&TMP</Speaker>||:Go, Griffin's Most Ruthless Prefect!
Thunder50(0)<Speaker>Thunder</Speaker>;M950A(0)<Speaker>M950A&雷电</Speaker>||:...!
Thunder50(0);TMP(0)<Speaker>TMP</Speaker>||:(Raises hand) Please allow me to not tidy the dorm for a month when we get back.
Thunder50(0)<Speaker>Thunder</Speaker>;TMP(0)||:No.
Thunder50(0)()<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_h</SE1>:Bang! Thunder fires at the sky.
M950A(0)<Speaker>M950A</Speaker>||<黑屏1>:You guys... +Thank you. Let's get to work!
