()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
SPS(0)<Speaker>谢尔久科夫</Speaker>||:（我表现得这么明显吗……）+（明明出发前做了很多功课啊。）+（格里芬论坛精华帖“第一次执行海上任务该如何表现得很熟练”下面的回答我都倒背如流了啊……）
ADS(0)<Speaker>ADS</Speaker>||:“如果紧张的时候被发现了，就风轻云淡地回答我只是在保持警惕。”+啊对了，格里芬论坛的“第一次执行海上任务该如何表现得很熟练”的帖子是我总结的哦，虽然是匿名。+本来还不确定，听见你这句回答我就确信了。
SPS(0)<Speaker>谢尔久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||<黑点1>:大家都好奇地朝这里看，我们去那边的仓库吧。
ADS(0)<Speaker>ADS</Speaker>||<BGM>BGM_Empty</BGM><黑点2><BIN>89</BIN>:谢尔久科夫，你是第一次执行海上任务对吧？
SPS(0)<Speaker>谢尔久科夫</Speaker>||:……+是的，但是我不认为这表示我无法——
ADS(0)<Speaker>ADS</Speaker>||<BGM>m_avg_casual</BGM>:我明白你要说的话，谢尔久科夫。+而我正是出于对你工作能力和职业素质的信任，才选择你加入我的小队。
SPS(0)<Speaker>谢尔久科夫</Speaker>||:谢谢……
ADS(0)<Speaker>ADS</Speaker>||:第一次和我一起执行任务的队友中，经常会有因为我的外表而不相信我的作战能力的人形存在。+她们总把我当做小孩，同我嬉笑玩闹，但却不肯同我认真执行任务。+所以，谢尔久科夫，我才是要感谢你对我给予信任。
SPS(0)<Speaker>谢尔久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||:好了，接下来我要认真地给你讲解海上和陆上任务的区别了。+谢尔久科夫之前主要是进行陆上任务对吧？+其实我觉得两者差别不大……
SPS(0)<Speaker>谢尔久科夫</Speaker>||:对吧！我也是这么觉得的！
ADS(0)<Speaker>ADS</Speaker>||:嗯！也就是需要注意以下这些事情……
()<Speaker></Speaker>||:……
()<Speaker></Speaker>||:…………
()<Speaker></Speaker>||:1个小时后。
ADS(0)<Speaker>ADS</Speaker>||:差不多就是这些了。+剩下的我会在实战中讲解给你的。
SPS(0)<Speaker>谢尔久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||:你知道吗？我最喜欢执行水下任务了，尤其是海下的！+我曾经在海下见过水母，看上去脆弱又美丽，那在海中摇曳的身姿，美得像梦一样。+待会要是遇上了，我指给你看！
SPS(0)<Speaker>谢尔久科夫</Speaker>||:好啊，我还没有见过海下的生物呢。+说起来，我们是不是差不多该开始任务了……
ADS(0)<Speaker>ADS</Speaker>||:这次任务是以两两一组的模式开展。+其他队友的搭档我已经指定好了，你就做我的搭档吧。+接下来请多多指教咯。
SPS(0)<Speaker>谢尔久科夫</Speaker>||:等等，我记得是需要和搭档共用安全套索的吧……+要是我作战过程中出现什么问题……+我立刻撤退倒是没什么关系，可是ADS还需要一直在场的吧……
ADS(0)<Speaker>ADS</Speaker>||<黑屏1>:安心啦，这次的任务难度中等。+在我的带领下，一定能顺利完成的！+我可是很看好你的哦~
()<Speaker></Speaker>||<关闭蒙版><BIN>162</BIN><黑屏2><BGM>BGM_Empty</BGM>:……
SPS(2)<Speaker>谢尔久科夫</Speaker>||<BGM>BGM_Hello</BGM>:比较基础的急救培训内容就差不多是这些了。+我们也该开始巡逻确保大家安全啦！
Type88(4)<Speaker>88式</Speaker>||:虽然成功存储了很多急救知识，但是总感觉……
SPS(2)<Speaker>谢尔久科夫</Speaker>||<黑点1>:不要紧，我们一边巡逻，一起巩固一下吧！
()<Speaker></Speaker>||<黑点2>:巡逻一小时后。
Type88(4)<Speaker>88式</Speaker>||:谢尔久科夫你听见了吗？
SPS(2)<Speaker>谢尔久科夫</Speaker>||:听见什么？
Type88(4)<Speaker>88式</Speaker>||:那边好像有求救的声音……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:是吗？可是我看那边的海面风平浪静的样子……+我去拿望远镜确认一下。
()<Speaker></Speaker>||:谢尔久科夫回到放置装备的地方，准备寻找望远镜。+不知从哪里飞来一只黑色的乌鸦，好奇地盯着谢尔久科夫的包看。+谢尔久科夫没太在意，继续翻找着望远镜。+没想到，乌鸦竟然趁她不备想要叼走包里的物件。+谢尔久科夫毫不犹豫地开枪把乌鸦吓走了。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:虽然我以前的代号也叫乌鸦，但这并不代表我会纵容你的无理行径哦。
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:谢尔久科夫继续专心搜寻望远镜，却突然听见88式的呐喊。
()<Speaker>88式</Speaker>||:R93！+撑住，我来救你了！
SPS(2)<Speaker>谢尔久科夫</Speaker>||<BGM>BGM_Reverse</BGM>:88式！
()<Speaker></Speaker>||:谢尔久科夫惊讶地回头望去，发现88式正狂奔向大海。+在阳光的照耀下，88式的脚步踩破了平静的海面，洁白晶莹的浪花在她脚边怒放。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:88式……
()<Speaker></Speaker>||:眼看着海水逐渐淹过88式的腰部、胸部……然后88式猛地扑向了海中……+谢尔久科夫屏住了呼吸。+几秒后，88式的头终于探出了海面，谢尔久科夫正要放松下来——
()<Speaker>88式</Speaker>||:救命啊！咳咳！+我……咕嘟嘟嘟……不会游泳！
()<Speaker></Speaker>||:88式无助地在海中浮沉挣扎，似乎还呛了几口水。+谢尔久科夫又看向远处平静的海面，隐约可见海下摇曳如海草的粉色头发……+谢尔久科夫的运算量迅速飙升，不断计算着仅靠自己目前的状态一次性救起两人的可能性。+随着系统一次又一次的无应答提示，谢尔久科夫感受着心智云图微微发烫的温度，终于放弃了运算。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:还是只能救一个啊……+先救近处的88式吧……R93，对不住了……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……+88式！我来救你了！
()<Speaker></Speaker>||<黑屏1>:谢尔久科夫带着泳圈冲向了大海，她沿着88式来时的路，以更加迅猛的身姿向88式游去。
ADS(0)<Speaker>ADS</Speaker>||<黑屏2><BIN>163</BIN><回忆><BGM>BGM_Empty</BGM>:谢尔久科夫！你就呆在那里不要动！+我马上过来！
SPS(0)<Speaker>谢尔久科夫</Speaker>||:……嗯！
ADS(0)<Speaker>ADS</Speaker>||:来，把手给我！
ADS(0)<Speaker>ADS</Speaker>||:好的，接下来你跳过来。+不要往下看，看着我，谢尔久科夫！
SPS(0)<Speaker>谢尔久科夫</Speaker>||:我……尽量……
ADS(0)<Speaker>ADS</Speaker>||:我们是互相信任着的，对吗？
SPS(0)<Speaker>谢尔久科夫</Speaker>||:是的。
ADS(0)<Speaker>ADS</Speaker>||<黑屏1>:那就把你自己完全交托给我吧，谢尔久科夫！
SPS(2)<Speaker>谢尔久科夫</Speaker>||<黑屏2><BIN>162</BIN><关闭蒙版><BGM>10051</BGM>:就像那时的我信任着ADS一样，88式、指挥官也对我给予了信任。+我不能辜负了这份信任！
()<Speaker></Speaker>||:谢尔久科夫更加拼命地朝88式游去。+眼见着距离越来越近，已经到了触手可及的地步。+这时天上突然掉了一件东西砸在她身边，谢尔久科夫看了一眼就认出是自己的墨镜。+还没来得及有所反应，天上就又噼里啪啦砸了些自己的行李下来。+谢尔久科夫抬头一看，竟然是刚刚自己开枪吓走的乌鸦，正叼着自己的行李袋瞄准自己投放……+谢尔久科夫陷入了慌乱，一边避开攻击，一边捡起自己的物件，还要忧虑88式的安全……+很快，谢尔久科夫因为过于紧张加上剧烈的运动，小腿部件出现了故障。
SPS(3)<Speaker>谢尔久科夫</Speaker>||:走开啊！该死……+啊！咕嘟嘟嘟……我……+……小腿……故障了……咕嘟嘟……
Type88(4)<Speaker>88式</Speaker>||<黑点1>:谢尔久科夫！
()<Speaker></Speaker>||<黑点2><BIN>9</BIN>:谢尔久科夫痛苦地抱紧自己的腿，渐渐下沉，感觉自己落入了海底的深渊。
SPS(3)<Speaker>谢尔久科夫</Speaker>||:怎么能在这么关键的时候掉链子……+冷静下来！深呼吸……咳咳，忘了在海里……+我该怎么办？！谁来救救我……
SPS(3)<Speaker>谢尔久科夫</Speaker>||:……+88式……+救救我……
SPS(3)<Speaker>谢尔久科夫</Speaker>||<黑点1>:唔……这是？
()<Speaker></Speaker>||<黑点2><BIN>162</BIN>:88式的胳膊从谢尔久科夫身后环过来，用力抱紧了谢尔久科夫。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……88式？+她居然记住了我教给她的急救知识！+还成功用上了！
()<Speaker></Speaker>||:谢尔久科夫慢慢放松了下来，静静感受着88式臂弯带来的安稳。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:根据我游过来的距离，88式应该还需要相当长的时间才能到达岸边吧。+这段时间我还是调整下呼吸系统，尽量节省……+嗯？诶？！
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:谢尔久科夫突然被88式抱出了海面。+这时候，谢尔久科夫突然意识到——她们一直身处在1.5m左右深度的海域。
Type88(4)<Speaker>88式</Speaker>||:……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……
Type88(4)<Speaker>88式</Speaker>||:我们先……上岸吧……
()<Speaker></Speaker>||:两个狼狈不堪的少女沉重地朝岸边走去。
()<Speaker></Speaker>||:在脚踩到柔软干燥的沙子之后，她们同时重重地栽倒在沙滩上。
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……
Type88(4)<Speaker>88式</Speaker>||:……
SPS(2)<Speaker>谢尔久科夫</Speaker>||<BGM>m_avg_casual</BGM>:噗哈哈哈哈哈……
Type88(4)<Speaker>88式</Speaker>||:哈哈哈哈哈哈哈……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:这可真是……+我职业生涯中能排名前十的重大事故了哈哈哈……
Type88(4)<Speaker>88式</Speaker>||:不，这都是我的错……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:如果不是你来救我，我们就要一起躺修理槽了。+果然对你给予信任是正确的选择吧~
Type88(4)<Speaker>88式</Speaker>||:呜……谢谢你，谢尔久科夫。+如果不是你的话，我可能还在大箱子里瑟瑟发抖。+更别说有勇气冲向海里了……+虽然分分钟就……
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……我不会说出去的。+作为交换，我分分钟故障的事……
Type88(4)<Speaker>88式</Speaker>||:谢尔久科夫……我们是不是忘记了什么事……？
SPS(2)<Speaker>谢尔久科夫</Speaker>||:……+R93还在……+我们快去和指挥官报告！
()<Speaker></Speaker>||<黑屏1>:被阳光晒得暖洋洋的松软沙滩上，两个狼狈不堪的少女互相搀扶着向前跑去。
