()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
DesertEagle(0)<Speaker>Desert Eagle</Speaker>;ACR(0)||<BGM>BGM_Sneak</BGM>:Are they white enemies?
ACR(0)<Speaker>ACR</Speaker>||:They look a lot like Paradeus forces...+But they're not quite the same as the ones who appeared before... Why do they look all battered? Are they autonomous units or something?
ACR(0)<Speaker>ACR</Speaker>||:Ah! They're chasing something! Isn't that one of those "Nytos" that Kalina wanted us to look out for? Oh no, they're attacking!
AbandonedIsomer(0)<Speaker>??</Speaker>||:(Groans)
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:The white enemies...are hunting the "test subjects"? But according to the information that was just synced to us, I thought they were on the same side...
SSG3000(0)<Speaker>SSG 3000</Speaker>||:Should we step in to help?
ACR(0)<Speaker>ACR</Speaker>||:We still don't know if they're friend or foe! And Kalina wanted us to avoid fighting...
()<Speaker></Speaker>||<SE2>Gunfight</SE2>:The sound of gunshots suddenly rings out from the other side. A concentrated burst of gunfire strikes the white enemies and swiftly destroys them.
ACR(0)<Speaker>ACR</Speaker>||:Who fired?! Who was that?!
SSG3000(0)<Speaker>SSG 3000</Speaker>||:Uh, not me?
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:I'm picking up a Griffin signal; is it one of us? This is Desert Eagle, please respond.
M1895MG(0)<Speaker>M1895 CB</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>This is 1895, so you're all nearby?</color>
DesertEagle(0)<Speaker>Desert Eagle</Speaker>;M1895MG(0)||:Oh, it's 1895... What are you doing here? What happened to your team?
M1895MG(0)<Speaker>M1895 CB</Speaker><通讯框>||:<color=#00CCFF>The stuff I brought along was too heavy, so I wanted to take a breather... But when I looked up again, all my teammates were gone.</color>
ACR(0)<Speaker>ACR</Speaker>||:Griffin Dolls get stranded way too easily, don't you think...?
SSG3000(0)<Speaker>SSG 3000</Speaker>||:That's just how it is with autonomous operation mode. It ends up like this if the Commander doesn't personally direct them. Besides, the Commander always recovers the lost Dolls in the end.
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Enough chatting. How's the "test subject"?
ACR(0)<Speaker>ACR</Speaker>||:Let me take a closer look... Seems she stopped moving after being hit... Is she dead?
M1895MG(0)<Speaker>M1895 CB</Speaker><通讯框>||:<color=#00CCFF>So I couldn't save her, huh... I thought there would still be living refugees...</color>
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||<BGM>BGM_Empty</BGM>:No...wait... Is that a voice in our comms?
ACR(0)<Speaker>ACR</Speaker>||<SE1>AVG_whitenoise</SE1>:I hear it too...but it doesn't seem to be coming from our comms...
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:This feeling... It's like how when the fog first sprang up. There was a sensation of someone peeking into my mind... The voice is getting clearer.
()<Speaker>??</Speaker>||<SE1>AVG_Bell</SE1>:<color=#00CCFF>Save...</color>
ACR(0)<Speaker>ACR</Speaker>||:What?
()<Speaker>??</Speaker>||<BGM>m_avg_labyrinth</BGM>:<color=#00CCFF>Save us. Save us.</color>
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Is this an electronic attack? I'm no EW Doll, but this should be a message sent through a forced connection, right?
()<Speaker>??</Speaker>||:<color=#00CCFF>Save us. Save us. Save us. Save us. Save us.</color>
ACR(0)<Speaker>ACR</Speaker>||:But this voice seems to be begging for help...and it's not attacking our neural clouds...
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Indeed... So it's just a cry for help, and I don't sense any hostility either, but how are we going to save them?
SSG3000(0)<Speaker>SSG 3000</Speaker>||:Leader...is the fog coming back again?
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Why...can't I move...all of a sudden...?
ACR(0)<Speaker>ACR</Speaker>||:Me...me neither... I can't hear your voice, Leader...
()<Speaker></Speaker>||:In the Dolls' eyes, the sky grows dark. +A strangely-dressed girl walks out of the fog, blankly surveying the immobilized Dolls. She bends down to scoop up the motionless corpse.
DesertEagle(0)<Speaker>Desert Eagle</Speaker><Shake>||:Is...that...the enemy...ringleader...?
NytoIsomer(0)<Speaker>Melodious Voice</Speaker>||:No, I am simply one who was unworthy. We were not accepted when the field of flowers bloomed. At the very least, please save the ones who remain.
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:What...are...you...saying...? +Are these...coordinates?
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:The strange girl doesn't say anything else. All she does is walk slowly back into the fog, still cradling the corpse.+As she leaves, the fog fades away, and the Dolls are able to move again.
ACR(0)<Speaker>ACR</Speaker>||<BGM>BGM_Sneak</BGM>:What...what happened...? Was that fog her doing as well? I've never seen an enemy with such vague motives...
ACR(0);DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:If you ask me...I don't think she's an enemy... Those coordinates she gave, and the people she wanted us to rescue... +What could it all mean?
ACR(0)<Speaker>ACR</Speaker>;DesertEagle(0)||:She sent you coordinates just now?
ACR(0);DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Yes...
ACR(0)<Speaker>ACR</Speaker>;DesertEagle(0)||:You're not afraid it could be a trap?
ACR(0);DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:For some reason, she sounded very sad to me... +I think we should go check out those coordinates. +I have a hunch that there'll be something the Commander wants us to investigate over there.
ACR(0)<Speaker>ACR</Speaker>||:Order received. I hope your hunches are reliable, Leader...
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||<黑屏1>:I'll sync the coordinates to you. We'll send all the information we've collected so far to the Commander before heading out. For some reason, I'm getting the feeling that the situation's become more complicated. Hopefully this information will help the Commander...
