()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||:Suomi and Gr MG5 carefully approach the motionless Dinergate...
WA2000(2)<Speaker>WA2000</Speaker>||:Wait—!
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:Before WA2000's warning registers, it is drowned out by the sound of an explosion.
()<Speaker></Speaker>||<SE1>Explode</SE1>:BOOM!
KP31(3)<Speaker>Suomi</Speaker><Shake>||<火花>:Aaaahhhhh—
MG5(3)<Speaker>Gr MG5</Speaker>||:Scheiße!
()<Speaker></Speaker>||<BGM>BGM_Wake</BGM>:The Dinergate suddenly explodes, and the pile of presents is engulfed in flames... +The T-Dolls' wails of despair echo off the ceiling.
RFB(2)<Speaker>Am RFB</Speaker>||:NOOOOO! I worked so hard on my present...
M1873(2)<Speaker>SAA</Speaker>||:Nooooo! Wait, put down my cola!
SVD(2)<Speaker>SVD</Speaker>||:Should you be worrying about your cola at a time like this?!
M1903(2)<Speaker>Springfield</Speaker>||:I'll go activate the fire suppression system, you head to the cleaning closet over there to get some water to put out the fire.
()<Speaker></Speaker>||:Kalina clutches her hair in anguish, her face as dark as the burnt walls of the base.
NPC-Kalin(7)<Speaker>Kalina</Speaker>||<黑点1>:How did things end up this way... ? +Don't expect me to cover the base repair bills!
()<Speaker></Speaker>||<BIN>7</BIN><黑点2><Night><关闭火花>:...At the same time, behind a shady corner near the Griffin base. +Destroyer is so worked up she jumps out of the pile of vegetation she's been hiding in.
BOSS-6(0)<Speaker>Destroyer</Speaker><Shake>||<黑点1>:How did things end up like this?! Nooooooo! +Wait, I have other Dinergates I can control... +I can still do this...
()<Speaker></Speaker>||<BIN>81</BIN><黑点2>:The Griffin T-Dolls dissolve into chaos once more. Everyone is fumbling to put out the fire and working their hardest to salvage their scorched gifts...
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:When the smoke clears, they see a sooty T-Doll dangling in mid-air before their eyes...
WA2000(2)<Speaker>WA2000</Speaker>||<BGM>m_avg_casual</BGM>:Why are you hanging around here, ART556?
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position>||:Um... I, uh... I can explain...
()<Speaker></Speaker>||:ART556 falls silent for a while.
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position>||:It's like this! I was doing a chimney inspection nearby when I suddenly saw smoke coming out of the chimney, so I came over to check it out! +Who'd have thought that a Dinergate had suddenly exploded inside the base and started a fire, so I hurriedly lowered myself on a rope to try and put out the blaze...
FAL(2)<Speaker>FAL</Speaker>||:You sure know a lot for someone who was separated from all this by a thick ceiling.
MG5(2)<Speaker>Gr MG5</Speaker>||:And if you WERE putting out the fire, why would you need such a big, not to mention flammable sack?
M21(2)<Speaker>M21</Speaker>||:It's big enough to fit ART556 inside...
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position>||:This... I... 
OC44(2)<Speaker>OTs-44</Speaker><Position>0,-150</Position>||:Huh? ART556 has a Dinergate case on her! Isn't it from a Griffin Dinergate?
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position>||:... +Say what?! +<color=#A9A9A9>Crap! I forgot to throw it away!</color>
()<Speaker></Speaker>||:SVD tightens her grip around a glass bottle and smiles coldly as she approaches ART556.
SVD(2)<Speaker>SVD</Speaker>||:If you don't tell the truth, I'll pour this bottle of vodka down your nose.
()<Speaker></Speaker>||:ART556 looks fearfully at the vodka SVD is holding and shudders. +With everyone interrogating her, ART556 has no choice but to spill the beans...
WA2000(2)<Speaker>WA2000</Speaker>||:...
M1873(2)<Speaker>SAA</Speaker>||:...
RFB(2)<Speaker>Am RFB</Speaker>||:...
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position>||:... +Why don't you guys say something? Let me down, c'mon—
SVD(2)<Speaker>SVD</Speaker>||:... Just leave her up there.
ART556(1)<Speaker>ART556</Speaker><Position>0,200</Position><震屏>||:Nooooo! I'm really sorry!
()<Speaker></Speaker>||<SE1>Rope</SE1><黑屏1>:Not only do the Griffin T-Dolls express their agreement, some even tie ART556 more securely in her own rope before going off to search for their presents, leaving ART556 to weep mournfully as she dangles in mid-air...
