()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(Isomers...so are they Nytos?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:(There is a signal source with an exceptionally large phase shift. It seems to be the core of all the signal sources. The signal is changing position by the second, as though it was shuttling between different bodies.)
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(I...don't quite get what you mean.)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:(There is a constantly-moving consciousness, shifting from one Doll to another, as though trying to access something. It is anxious and fearful, like a lost child.)
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(So is it a Nyto? Is it launching an electronic attack?)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:(No...it's not quite the same. This doesn't feel like an electronic attack, more like...some kind of search.) +(However, it has made countless connections, and it has taken over this city. I feel that it might possess the authorization you want. Would you like me to pinpoint its location?)
M4A1Mod(0)<Speaker>M4A1</Speaker>||:(There's no need for that.)
M4A1Mod(0)<Speaker>Clear Voice</Speaker>||:(You are afraid. You are not prepared to accept the truth. You feel that things may not be as you expect.)
M4A1Mod(0)<Speaker>M4A1</Speaker><Shake>||<黑屏1><BGM>BGM_Empty</BGM>:(Shut up!)
AR15Mod(5)<Speaker>ST AR-15</Speaker>||<黑屏2><BIN>197</BIN>:M4...what's the matter with you?
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(5)||:It's nothing...
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:Really now... Then let me state my opinion. +I think we should go and deal with the root of the problem and find the source of the intereference that's causing all this.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:We need to push forward, no matter what. We can make our decision once we have more information. 
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||<BGM>BGM_Empty</BGM><黑点1>:Yeah.
()<Speaker></Speaker>||<黑点2><BIN>159</BIN>:...The AR Team advances to the position from where the gunfire came.
RO635(0)<Speaker>RO635</Speaker>||<BGM>BGM_Sneak</BGM>:Rounds of this caliber... +M4, Desert Eagle was here.
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||:... +There are bullet marks everywhere, and ELID corpses. +Do you see any other Griffin Dolls?
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:Nope... All the enemies over here were wiped out. +But this scrap of cloth looks really familiar! It belongs to that person I ran into on the train...
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:Let me see... +Is this Desert Eagle's clothing? +AR-15, do you remember?
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:It looks like it, but rather than just going by that, why don't we look around the place... +Look, someone left a set of coordinates here.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:These coordinates are written in the same format as outlined in the contingency plan for if we lost contact with each other. It's from one of our Dolls. +The destination indicated by these coordinates isn't far away. We should go take a look.
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:...I still think that we ought to prioritize dealing with those interference sources. The Griffin echelons can handle the enemies by themselves.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:And what if the interference becomes strong enough to incapacitate our Dolls? We need to ensure our Dolls' safety.
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:M4...are you afraid of whatever it is that's causing this disruption?
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:...
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:...If you're too timid to take action, we might lose the last chance we have to take a stand against the enemy.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:I know, but right now...let's move on and find that Griffin echelon. We can't allow our friends to be lost, no matter who they are.
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:...Acknowledged.
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2>:Inside the building.
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||<SE2>Gunfight</SE2><BGM>BGM_Reverse</BGM>:ACR, how many rounds do you have left?
DesertEagle(0);ACR(0)<Speaker>ACR</Speaker>||:Leader, I'm below 30% ammo!
DesertEagle(0)<Speaker>Desert Eagle</Speaker>;ACR(0)||:Fall back to me. We'll retreat another floor up. +This is the maximum safe height. If there's more of them, we might need to consider jumping down from here.
DesertEagle(0);ACR(0)<Speaker>ACR</Speaker>||<SE1>Select</SE1>:This is the first time I've tried bungee jumping... Could we use the infected to cushion our impact?
DesertEagle(0)<Speaker>Desert Eagle</Speaker>;ACR(0)||:If you don't mind getting dirty.
DesertEagle(0);SSG3000(0)<Speaker>SSG 3000</Speaker>||:Wait, Leader. I see someone coming! +Their clothes... +They're from the AR Team!
DesertEagle(0)<Speaker>Desert Eagle</Speaker>;SSG3000(0)||:Excellent, looks like the marker I left behind came in useful...
DesertEagle(0);ACR(0)<Speaker>ACR</Speaker>||<黑点1>:You're always right, Leader! +Let's tell them our position with our gunshots!
()<Speaker></Speaker>||<黑点2><BIN>88</BIN><BGM>BGM_Empty</BGM>:Five minutes later, on the second floor.
DesertEagle(0)<Speaker>Desert Eagle</Speaker>||<BGM>BGM_Room</BGM>:Thank you for your timely rescue. +The situation here is much worse than anticipated, and there are many infected humans here who died less than 10 days ago. How were things on the way here?
M4A1Mod(0)<Speaker>M4A1</Speaker>;DesertEagle(0)||:You're welcome. Things didn't look nearly as bad for us. +Is this the quarantine wall control center?
M4A1Mod(0);DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Yes. While we were retreating to the roof, we saw a room full of control equipment, near the central part of the building.
M4A1Mod(0)<Speaker>M4A1</Speaker>;DesertEagle(0)||:Thank you, we'll go check out that room in a bit.
M4A1Mod(0);DesertEagle(0)<Speaker>Desert Eagle</Speaker>||:Hopefully you'll be able to open the quarantine wall so everyone can leave this frightening city as soon as possible...
M4A1Mod(0)<Speaker>M4A1</Speaker>;DesertEagle(0)||:This city's been abandoned for more than a decade. Where are all these ELIDs coming from...? +Ah, the others are back.
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:Extermination complete. +There were fewer here than expected. Just as well, it saved us some effort.
M4A1Mod(0);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:We made a circuit outside, there was a huge crowd of them downstairs! +What a sight, if only I could have filmed it.
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:It would have looked just like a zombie movie if you did. Instead of looking at scenes like that... I'd rather go check the corpses here.
SSG3000(0)<Speaker>SSG 3000</Speaker>;RO635(0)||<BGM>BGM_Empty</BGM>:Speaking of which, have you seen this before, Miss RO?
SSG3000(0)<Speaker></Speaker>;RO635(0)||:SSG tears open the clothes of one of the corpses and shows something on the body to RO.
SSG3000(0)<Speaker>SSG 3000</Speaker>;RO635(0)||:We found these when we first came here. All these corpses have similar devices on them.
SSG3000(0);RO635(0)<Speaker>RO635</Speaker>||:Metal bracelets? ...I've never seen anything like this before. +But this... Hm...it looks a lot like something made by Paradeus. +They like using shiny white casings and they have a very unique aesthetic. M4, have you seen something like this before when you fought Nytos in the past?
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||:No.
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||<BGM>BGM_Brain</BGM>:Over here, I found a travel pass. +These people here...they were refugees.
M4A1Mod(0)<Speaker>M4A1</Speaker>;AR15Mod(0)||:A travel pass?
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:Have a look. +"This pass may be used for temporary residence in a safe refuge (Tallinn), effective from..." I can't make out the rest. There's anti-counterfeiting designs on it. Looks like it was issued by a legitimate organization.
M4A1Mod(0);SSG3000(0)<Speaker>SSG 3000</Speaker>||:Indeed, their clothes all look pretty shabby. +And there are a few kids too. I think the kids must have died faster than the rest, that's why they didn't have time to become zombies...
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:...Also, I just finished looking through the data records here. I'm not too sure, but a woman who looked very much like a Nyto showed up here quite often. +I'm sending backup copies to all of you, so you can compare among yourselves.
AR15Mod(0)<Speaker>ST AR-15</Speaker>;RO635(0)||:Tsk... So this is Paradeus territory, then?
AR15Mod(0);RO635(0)<Speaker>RO635</Speaker>||:That's not all. +I think...these people were tricked into coming here... +Someone told them that this place was safe, and that they could take refuge here for a while...
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>;RO635(0)||:How is this place supposed to be safe?
M4 SOPMOD IIMod(0);RO635(0)<Speaker>RO635</Speaker>||:If my analysis is correct... SOP-II, take the ID bracelet we found on the refugee and go outside the building.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker><Shake>;RO635(0)||:Eh? But that's where the undamaged gun turrets are!
M4 SOPMOD IIMod(0);RO635(0)<Speaker>RO635</Speaker>||:Don't worry, your body will be fine even if it takes a few hits.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>;RO635(0)||<震屏>:How could it possibly be fine?!
M4 SOPMOD IIMod(0);RO635(0)<Speaker>RO635</Speaker>||:Trust me. Jump outside and give it a try.
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>;RO635(0)||:If you say so... here we go!
()<Speaker></Speaker>||<SE1>AVG_lifttable</SE1>:SOP-II drops to the foot of the building and hurriedly ducks behind cover.
M4A1Mod(0)<Speaker>M4A1</Speaker>||:Ah... 
M4A1Mod(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:I see... 
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker><通讯框>||:<color=#00CCFF>Wow! None of the gun turrets shot at me!</color>
RO635(0)<Speaker>RO635</Speaker>||:(Smiles bitterly) Judging by the look on your face, you've probably guessed it too, M4. +...Someone gave these ID bracelets to the refugees and tricked them into coming to this city. +This is an IFF device that allowed them to enter the city without being attacked.
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||:And then they were infected, becoming cannon fodder for Paradeus. +Can the IFF signal be cracked?
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:Working on it now, I've already checked the underlying design of the recognition system. There shouldn't be any traps in it. +I've also sent the IFF signal to the Commander so that our train won't come under attack as it enters the city.
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||:So we've finished half of our mission...or have we? +Still, all these refugees looked like they died at the same time. Given their appearance, they were killed by a large dose of Collapse radiation, but the radiation levels here aren't very high.
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||:M4, did you notice something? There are strange petals all over where the refugees were found...
M4A1Mod(0)<Speaker>M4A1</Speaker>;RO635(0)||:I saw them too. What are these petals?
M4A1Mod(0);RO635(0)<Speaker>RO635</Speaker>||<黑屏1>:I'm not sure either, but I have a feeling that the deaths of these refugees must be linked to these petals. +In any case, I've already saved these images to my neural cloud. Once comms are restored, I'll send them back to the command post. The Commander might know something about them.
