()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
KSVK(4)<Speaker>KSVK</Speaker>||:在这么漫长的等待里，就没有谁的面容浮现在你的云图中吗？
PSG1(3)<Speaker>PSG-1</Speaker><Position>0,200</Position>||:……
()<Speaker></Speaker>||:PSG-1的心智云图中又播放了一遍m45满怀期待的表情。
PSG1(3)<Speaker>PSG-1</Speaker><Position>0,200</Position>||:大家都在忙着玩试胆大会呢哈哈。
()<Speaker></Speaker>||:KSVK不动声色地将PSG-1挤出的沉稳冷静的笑容收入眼底。
KSVK(4)<Speaker>KSVK</Speaker>||:我倒是知道一个没有参与试胆大会的人形。+明明只对烘焙感兴趣，但却在MDR的帖子下面追着问你的情报，简直像是你的铁粉。
PSG1(3)<Speaker>PSG-1</Speaker><Position>0,200</Position><Shake>||:……
KSVK(4)<Speaker>KSVK</Speaker>||:看最新的回帖，这个奇怪的人形似乎在终点等着你。
PSG1(3)<Speaker>PSG-1</Speaker><Position>0,200</Position>||:……m45？
KSVK(4)<Speaker>KSVK</Speaker>||:我也不知道是谁这么关心一个落魄吸血鬼，你要是感兴趣的话就自己去看看吧。
()<Speaker></Speaker>||<黑屏1>:KSVK若有所思地打开了手铐，然后转身离开了。
()<Speaker>KSVK？</Speaker>||<BGM>BGM_Empty</BGM><黑屏2><BIN>9</BIN>:<size=25>虽然很不愿意承认，但或许我真的和格里芬的小垃圾们有一些共同之处吧。</size>
()<Speaker>PSG-1</Speaker>||:你在说什么？
()<Speaker></Speaker>||<黑屏1><关闭蒙版><SE1>AVG_whitenoise</SE1>:KSVK的身影却突然在原地消失了。
()<Speaker></Speaker>||<Night><BIN>82</BIN><睁眼>:PSG-1从梦中猛然惊醒。
m45(2)<Speaker>m45</Speaker>||:PSG-1小姐，你终于醒了！
PSG1(2)<Speaker>PSG-1</Speaker>||:怎么回事？我刚刚好像在梦里复盘了我的万圣节行动……
()<Speaker></Speaker>||<BGM>BGM_Hello</BGM>:m45贴心地扶PSG-1坐起来。
m45(2)<Speaker>m45</Speaker>||:昨天的试胆大会上，PSG-1小姐被锁在十字架上，可能是被锁了太久加上一直挣扎、嚎叫……+导致能量耗尽，部分记忆没有及时上传，云图也出现了混乱，我刚把你从修理槽里接回来。+格琳娜小姐说你有关昨晚的记忆可能会出现一定程度的紊乱，帮助你理清现实可能有助于恢复。
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:都是M870干的好事……总之先来理清一下吧……+我……我梦见我为了帮你赢得烤箱，吓坏了好多人形……+MDR还称呼我“有史以来最具天赋的吓人专家”！
PSG1(2);m45(2)<Speaker>m45</Speaker>||:……+那你从头讲给我听吧，PSG-1小姐。
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:好的，我把我的吓人事迹挨个讲给你听。+一开始，我先去了仓库，把所有的巧克力藏了起来。+然后等FNC进去偷巧克力吃的时候，假装吸血鬼，用血浆把她吓得逃走了！
PSG1(2);m45(2)<Speaker>m45</Speaker>||:唔，你确实去了仓库，想要假装吸血鬼在地上倒血浆吓FNC小姐来着……+也确实吓了FNC小姐一跳，只是……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:只是……？
PSG1(2);m45(2)<Speaker>m45</Speaker>||:只是你不小心踩在自己倒的血浆上摔倒了，还连带撞翻了物资陈列架，差点压到FNC小姐身上……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:……+那我们继续讲下一个吧。
PSG1(2);m45(2)<Speaker>m45</Speaker>||:好的，PSG-1小姐，你别慌，先喝口水压压惊。
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:呼——我接下来去了小树林，遇见正在赏月的F1。+我告诉她要带她去什么奇妙的盛景，然后在路上假装听见了狼人的悄悄话！+F1当时的脸色跟天上的月亮一样白惨惨的哈哈！
PSG1(2);m45(2)<Speaker>m45</Speaker>||:昨晚，F1小姐也确实在树林中赏月，不过……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:怎么又是不过……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:不过，PGS-1小姐在接近F1小姐的路上被树根绊倒了，还撞到了头……+鬼哭狼嚎的声音差点把F1小姐吓得从树上摔下来……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:……+算了，下一个总是真实发生过的了吧！
PSG1(2);m45(2)<Speaker>m45</Speaker>||:你讲给我听吧，PSG-1小姐。
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:我在电梯门口发现了落单的G36C，因为之前看见G36在买热饮说要带给G36C来着，就推测G36C是在等G36回来！+然后我给了G36C一瓶血浆，谎称是G36委托我带给她的。+之后悄悄给她讲了个吸血鬼的恐怖故事，她就吓得扭头冲下楼梯了！
PSG1(2);m45(2)<Speaker>m45</Speaker>||:G36C小姐确实是被你吓到了……不过……+我还是不要说细节了，总之PSG-1小姐成功吓到了G36C小姐！
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:呼——总算有一个是对的了……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:那然后呢？吓到了G36C小姐之后，PSG-1小姐又去了哪里？
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:之后，我去了小树林，却被假装吸血鬼的M870吓到了。+还被拷在了十字架上……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:这一点倒是完全吻合呢！
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:为什么听见这个消息我一点都高兴不起来……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:再然后呢？在PSG-1小姐昏迷之前，你最后记得的事是什么？
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:我记得我被锁在十字架上很久，好不容易等到了KSVK把我放了下来，KSVK跟我说了几句话就凭空消失了……+然后我的梦在这里也结束了。
PSG1(2);m45(2)<Speaker>m45</Speaker>||:确实是KSVK小姐把已经宕机的PSG-1小姐带回来的……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:……所以MDR也没有在匿名版里称呼我为“有史以来最具天赋的吓人专家”？
PSG1(2);m45(2)<Speaker>m45</Speaker>||:MDR小姐倒是有对PSG-1小姐进行专题报告……+不过给你的称号是……<color=#32CD32>“史上最倒霉的吓人新手”</color>……
PSG1(2)<Speaker>PSG-1</Speaker><Shake>;m45(2)||<BGM>BGM_Empty</BGM>:不可能……
PSG1(2)<Speaker>PSG-1</Speaker>||:等等，我记得我把所有行动都记录在了本子上！
()<Speaker></Speaker>||:PSG-1慌乱地翻出了自己随身的本子，开始一条一条念出来。
PSG1(2)<Speaker>PSG-1</Speaker>||:……+仓库，FNC，血浆战略遭遇意外……+树林，F1，幻听战略遭遇意外……+电梯，G36C，总之成功了……
()<Speaker></Speaker>||:PSG-1颓然放下了本子，仿佛一瞬间掉了百分之八十的能量。
PSG1(2)<Speaker>PSG-1</Speaker>||<BGM>GF_Memorial</BGM>:……所以，我最后也没有帮你拿到烤箱？
PSG1(2);m45(2)<Speaker>m45</Speaker>||:抱歉，PSG-1小姐……+你一共拿到了8分，还差一点就……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:……+这样吗……+该说抱歉的是我吧……明明答应了你……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:没关系的，PSG-1小姐。+烤箱什么的，其实没有那么重要的……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:……+我没事，不用安慰我……+不过是丢脸了几次……对我这种生活无法自理的人形来说很正常啦……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:PSG-1小姐，我没有在安慰你！+相反，我还要感谢你！
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:有什么好谢的呢？我连答应你的烤箱都……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:就算没有最新的烤箱，我也能烤出最好吃的点心啊！
m45(2)<Speaker>m45</Speaker>||:你知道我的秘诀吗？
PSG1(2)<Speaker>PSG-1</Speaker>||:……什么秘诀？
()<Speaker></Speaker>||:m45凑到PSG-1的耳边温柔地说。
m45(2)<Speaker>m45</Speaker>||:那就是——+一边想象着吃到这块饼干的人形脸上的笑容，一边把这份笑容揉进饼干里！+如果没有PSG-1小姐的笑容的话，我也做不出这么好吃的饼干！
()<Speaker></Speaker>||:m45从口袋中拿出了一块饼干递给了PSG-1。
m45(2)<Speaker>m45</Speaker>||:你看，这是以你为灵感做出来的吸血鬼小饼干，还有血浆果冻……+所以，PSG-1小姐，就算是为了饼干，也请你保持美好的笑容吧！
()<Speaker></Speaker>||:PSG-1看着手中吸血鬼造型的小饼干，不知不觉漾起了轻松的笑容。
PSG1(2)<Speaker>PSG-1</Speaker>||:谢谢你，m45……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:也谢谢你，PSG-1小姐……
PSG1(2)<Speaker>PSG-1</Speaker>;m45(2)||:对了！我想去跟KSVK道个谢……
PSG1(2);m45(2)<Speaker>m45</Speaker>||:嗯！我本来打算待会去呢。
m45(2)<Speaker>m45</Speaker>||<黑屏1>:我已经准备好了给KSVK小姐的饼干。
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><Night><BIN>97</BIN><黑屏2>:……十分钟后。+格里芬宿舍，KSVK的房间门口。
PSG1(2)<Speaker>PSG-1</Speaker>||<SE1>AVG_doorknock_wood</SE1>:KSVK，你在吗？+我们想来和你道个谢……
()<Speaker></Speaker>||:没有回应。
m45(2)<Speaker>m45</Speaker>||:KSVK小姐还没回来吗？那这些饼干我们就放在门口啦。
()<Speaker></Speaker>||:宿舍的门突然打开了一条缝，露出了KSVK惊恐的双眼。
KSVK(4)<Speaker>KSVK</Speaker>||:我有个恐怖的故事要讲给你们听……
