()||<BIN>9</BIN><BGM>BGM_Empty</BGM><黑屏1>0,10</黑屏1>:
FN57(0);G36(0)<Speaker>G36</Speaker>||:Ach so……真是不好意思麻烦你了，FN57。
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:没关系，我也有所收获。+现在才刚过平安夜，圣诞晚会上应该还有很多吃的喝的，现在加进去还来得及哦。
()||:FN57拉着G36要一起走。
FN57(0);G36(0)<Speaker>G36</Speaker>||:啊……在那之前，我想请教一个问题。+FN57你……做过梦吗？
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:你是睡迷糊了吗，人形怎么可能会做梦呢。
FN57(0);G36(0)<Speaker>G36</Speaker>||:那、那么妖精呢？
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:这么焦急可真不像你呢，G36。虽然具体运算逻辑要拜托指挥官请教16LAB，不过……+……那种东西不可能比人形更复杂吧？+我们无意识时，只会进行系统自我诊断而已。
FN57(0);G36(0)<Speaker>G36</Speaker>||:自我诊断？
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:是啊，就是哪里坏了修哪里吧，不只是身体方面哦。+怎么，突然开始对人形心理学感兴趣了？
FN57(0);G36(0)<Speaker>G36</Speaker>||:我……我刚才经历了一个只属于我自己的平安夜。
FN57(0)<Speaker></Speaker>;G36(0)||:FN57眯起了眼睛。
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:那不是挺好的？生活中所有的经验累积，都在帮助我们的心智更加成长完善。
FN57(0);G36(0)<Speaker>G36</Speaker>||:但是我甚至不知道那是否真的发生过……+……唉，算了。不论如何，只要醒来睁开眼就还是有工作要去完成呢。
FN57(0)<Speaker>FN57</Speaker>;G36(0)||:在那之前，你的口袋里是不是有什么东西快掉出来了？
G36(0)<Speaker>G36</Speaker>||:欸？
G36(0)<Speaker></Speaker>||:G36顺着FN57的提醒，注意到了自己腰际弹匣包漏出来的半截拐杖糖。
G36(0)<Speaker></Speaker>||:简直就跟那根心想事成的拐杖糖是同一个模子里印出来的……
FairyTaunt(1)<Speaker>嘲讽妖精</Speaker><Position>0,250</Position>||:啊哈哈哈哈！在这种过节时分我们还要加班运补给！妖精没人权的吗！
FairyWarrior(0)<Speaker>勇士妖精</Speaker><Position>0,250</Position>||:少废话了大兵！流一桶汗水，好过洒一桶血水！
()||:G36望着吊运着新的可乐与零食补给箱，运往圣诞晚会会场的妖精无人机们……
G36(0)<Speaker>G36</Speaker>||:确实，人形不会作梦。+……但也有可能，我们是待在一个不会醒来的梦里。
G36(0)<Speaker></Speaker>||:望着一脸困惑的FN57，G36露出了笑容。
()||<黑屏1>:
